Data,Hora,Sensor,Elev,Azim,Dist,X_Rampa,Y_Rampa,Z_Rampa,BPS,BPG,BPD,Modo,Snl_Rdo,Valido,SAGADA,Vx,Vy,Vz,Erro_IF,Retardo
25/07/2023,13:30:09:275,Bearn-CLBI,0.59715,1.89417,4.70290,2.352,-0.898,2.671,5,2,26,RADAR,56,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:285,Bearn-CLBI,0.59722,1.89421,4.70708,2.355,-0.899,2.674,5,2,26,RADAR,56,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:295,Bearn-CLBI,0.59726,1.89423,4.70893,2.356,-0.900,2.675,5,2,26,RADAR,56,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:305,Bearn-CLBI,0.59735,1.89426,4.71222,2.358,-0.901,2.677,5,2,26,RADAR,56,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:315,Bearn-CLBI,0.59738,1.89428,4.71363,2.359,-0.901,2.678,5,2,26,RADAR,56,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:325,Bearn-CLBI,0.59747,1.89432,4.71755,2.362,-0.902,2.681,5,2,26,RADAR,56,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:335,Bearn-CLBI,0.59751,1.89434,4.71933,2.364,-0.903,2.682,5,2,26,RADAR,56,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:345,Bearn-CLBI,0.59759,1.89438,4.72274,2.366,-0.904,2.684,5,2,26,RADAR,56,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:355,Bearn-CLBI,0.59763,1.89439,4.72427,2.367,-0.904,2.685,5,2,26,RADAR,56,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:365,Bearn-CLBI,0.59772,1.89442,4.72887,2.370,-0.906,2.688,5,2,26,RADAR,56,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:375,Bearn-CLBI,0.59776,1.89444,4.72992,2.371,-0.906,2.689,5,2,26,RADAR,56,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:385,Bearn-CLBI,0.59785,1.89448,4.73299,2.373,-0.907,2.691,5,2,26,RADAR,56,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:395,Bearn-CLBI,0.59790,1.89450,4.73556,2.375,-0.907,2.693,5,2,26,RADAR,56,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:405,Bearn-CLBI,0.59798,1.89454,4.73871,2.377,-0.908,2.695,5,2,26,RADAR,56,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:415,Bearn-CLBI,0.59802,1.89455,4.73986,2.378,-0.909,2.696,5,2,26,RADAR,56,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:425,Bearn-CLBI,0.59807,1.89457,4.74262,2.380,-0.909,2.697,5,2,26,RADAR,56,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:435,Bearn-CLBI,0.59814,1.89460,4.74557,2.382,-0.910,2.699,5,2,26,RADAR,56,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:445,Bearn-CLBI,0.59818,1.89463,4.74654,2.383,-0.911,2.700,5,2,26,RADAR,56,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:455,Bearn-CLBI,0.59826,1.89467,4.75060,2.386,-0.912,2.703,5,2,26,RADAR,56,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:465,Bearn-CLBI,0.59831,1.89469,4.75297,2.387,-0.912,2.704,5,2,26,RADAR,56,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:475,Bearn-CLBI,0.59839,1.89474,4.75607,2.390,-0.913,2.706,5,2,26,RADAR,56,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:485,Bearn-CLBI,0.59843,1.89476,4.75783,2.391,-0.914,2.707,5,2,26,RADAR,56,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:495,Bearn-CLBI,0.59852,1.89479,4.76005,2.392,-0.914,2.709,5,2,26,RADAR,56,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:505,Bearn-CLBI,0.59855,1.89481,4.76239,2.394,-0.915,2.710,5,2,26,RADAR,56,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:515,Bearn-CLBI,0.59863,1.89485,4.76636,2.397,-0.916,2.713,5,2,26,RADAR,56,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:525,Bearn-CLBI,0.59868,1.89487,4.76769,2.398,-0.917,2.714,5,2,26,RADAR,57,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:535,Bearn-CLBI,0.59875,1.89492,4.77155,2.401,-0.918,2.716,5,2,26,RADAR,57,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:545,Bearn-CLBI,0.59879,1.89494,4.77300,2.402,-0.918,2.717,5,2,26,RADAR,57,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:555,Bearn-CLBI,0.59884,1.89496,4.77524,2.403,-0.919,2.719,5,2,26,RADAR,57,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:565,Bearn-CLBI,0.59892,1.89500,4.77833,2.405,-0.920,2.721,5,2,26,RADAR,57,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:575,Bearn-CLBI,0.59895,1.89501,4.78015,2.407,-0.920,2.722,5,2,26,RADAR,57,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:585,Bearn-CLBI,0.59904,1.89505,4.78329,2.409,-0.921,2.724,5,2,26,RADAR,57,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:595,Bearn-CLBI,0.59907,1.89507,4.78597,2.411,-0.922,2.726,5,2,26,RADAR,57,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:605,Bearn-CLBI,0.59913,1.89511,4.78937,2.413,-0.923,2.728,5,2,26,RADAR,57,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:615,Bearn-CLBI,0.59918,1.89513,4.79101,2.414,-0.923,2.729,5,2,26,RADAR,57,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:625,Bearn-CLBI,0.59926,1.89516,4.79498,2.417,-0.924,2.731,5,2,26,RADAR,57,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:635,Bearn-CLBI,0.59929,1.89518,4.79575,2.418,-0.925,2.732,5,2,26,RADAR,57,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:645,Bearn-CLBI,0.59937,1.89522,4.80037,2.421,-0.926,2.735,5,2,26,RADAR,57,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:655,Bearn-CLBI,0.59940,1.89524,4.80172,2.422,-0.926,2.736,5,2,26,RADAR,57,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:665,Bearn-CLBI,0.59946,1.89527,4.80488,2.424,-0.927,2.738,5,2,26,RADAR,58,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:675,Bearn-CLBI,0.59948,1.89529,4.80601,2.425,-0.928,2.739,5,2,26,RADAR,58,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:685,Bearn-CLBI,0.59952,1.89532,4.80881,2.427,-0.928,2.740,5,2,26,RADAR,58,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:695,Bearn-CLBI,0.59956,1.89533,4.81196,2.430,-0.929,2.742,5,2,26,RADAR,58,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:705,Bearn-CLBI,0.59960,1.89535,4.81322,2.430,-0.930,2.743,5,2,26,RADAR,58,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:715,Bearn-CLBI,0.59968,1.89537,4.81691,2.433,-0.931,2.746,5,2,26,RADAR,58,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:725,Bearn-CLBI,0.59971,1.89539,4.81859,2.434,-0.931,2.747,5,2,26,RADAR,58,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:735,Bearn-CLBI,0.59978,1.89541,4.82118,2.436,-0.932,2.748,5,2,26,RADAR,58,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:745,Bearn-CLBI,0.59980,1.89543,4.82247,2.437,-0.932,2.749,5,2,26,RADAR,58,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:755,Bearn-CLBI,0.59983,1.89545,4.82645,2.440,-0.933,2.751,5,2,26,RADAR,58,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:765,Bearn-CLBI,0.59984,1.89547,4.82835,2.442,-0.934,2.753,5,2,26,RADAR,58,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:775,Bearn-CLBI,0.59990,1.89550,4.83185,2.444,-0.935,2.755,5,2,26,RADAR,58,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:785,Bearn-CLBI,0.59997,1.89552,4.83352,2.445,-0.935,2.756,5,2,26,RADAR,58,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:795,Bearn-CLBI,0.60010,1.89556,4.83628,2.447,-0.936,2.758,5,2,26,RADAR,58,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:805,Bearn-CLBI,0.60018,1.89557,4.83854,2.448,-0.937,2.760,5,2,26,RADAR,58,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:815,Bearn-CLBI,0.60030,1.89560,4.84142,2.450,-0.937,2.762,5,2,26,RADAR,58,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:825,Bearn-CLBI,0.60036,1.89562,4.84432,2.452,-0.938,2.764,5,2,26,RADAR,58,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:835,Bearn-CLBI,0.60041,1.89563,4.84538,2.453,-0.938,2.764,5,2,26,RADAR,58,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:845,Bearn-CLBI,0.60046,1.89567,4.84858,2.455,-0.939,2.767,5,2,26,RADAR,58,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:855,Bearn-CLBI,0.60049,1.89568,4.85146,2.458,-0.940,2.768,5,2,26,RADAR,58,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:865,Bearn-CLBI,0.60055,1.89571,4.85337,2.459,-0.941,2.770,5,2,26,RADAR,58,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:875,Bearn-CLBI,0.60058,1.89573,4.85569,2.461,-0.941,2.771,5,2,26,RADAR,58,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:885,Bearn-CLBI,0.60063,1.89575,4.85877,2.463,-0.942,2.773,5,2,26,RADAR,58,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:895,Bearn-CLBI,0.60065,1.89576,4.86035,2.464,-0.943,2.774,5,2,26,RADAR,58,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:905,Bearn-CLBI,0.60068,1.89578,4.86445,2.467,-0.944,2.776,5,2,26,RADAR,58,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:915,Bearn-CLBI,0.60070,1.89579,4.86501,2.468,-0.944,2.777,5,2,26,RADAR,58,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:925,Bearn-CLBI,0.60074,1.89582,4.86917,2.471,-0.945,2.779,5,2,26,RADAR,58,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:935,Bearn-CLBI,0.60077,1.89584,4.87070,2.472,-0.946,2.780,5,2,26,RADAR,58,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:945,Bearn-CLBI,0.60083,1.89588,4.87368,2.474,-0.946,2.782,5,2,26,RADAR,58,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:955,Bearn-CLBI,0.60086,1.89590,4.87519,2.475,-0.947,2.783,5,2,26,RADAR,58,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:965,Bearn-CLBI,0.60090,1.89592,4.87781,2.477,-0.948,2.785,5,2,26,RADAR,58,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:975,Bearn-CLBI,0.60099,1.89595,4.88020,2.478,-0.948,2.787,5,2,26,RADAR,58,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:985,Bearn-CLBI,0.60102,1.89597,4.88208,2.480,-0.949,2.788,5,2,26,RADAR,58,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:09:995,Bearn-CLBI,0.60110,1.89600,4.88622,2.483,-0.950,2.790,5,2,26,RADAR,58,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:005,Bearn-CLBI,0.60114,1.89602,4.88787,2.484,-0.950,2.791,5,2,26,RADAR,58,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:015,Bearn-CLBI,0.60121,1.89605,4.89061,2.486,-0.951,2.793,5,2,26,RADAR,58,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:025,Bearn-CLBI,0.60124,1.89606,4.89193,2.487,-0.952,2.794,5,2,26,RADAR,58,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:035,Bearn-CLBI,0.60132,1.89609,4.89586,2.490,-0.953,2.797,5,2,26,RADAR,58,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:045,Bearn-CLBI,0.60137,1.89610,4.89713,2.490,-0.953,2.798,5,2,26,RADAR,58,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:055,Bearn-CLBI,0.60147,1.89612,4.90070,2.493,-0.954,2.800,5,2,26,RADAR,58,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:065,Bearn-CLBI,0.60154,1.89613,4.90252,2.494,-0.954,2.801,5,2,26,RADAR,58,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:075,Bearn-CLBI,0.60164,1.89615,4.90645,2.497,-0.955,2.804,5,2,26,RADAR,58,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:085,Bearn-CLBI,0.60168,1.89617,4.90792,2.498,-0.956,2.805,5,2,26,RADAR,58,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:095,Bearn-CLBI,0.60177,1.89620,4.91132,2.500,-0.957,2.807,5,2,26,RADAR,58,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:105,Bearn-CLBI,0.60180,1.89622,4.91308,2.502,-0.957,2.808,5,2,26,RADAR,58,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:115,Bearn-CLBI,0.60182,1.89624,4.91454,2.503,-0.958,2.809,5,2,26,RADAR,58,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:125,Bearn-CLBI,0.60188,1.89629,4.91750,2.505,-0.959,2.811,5,2,26,RADAR,58,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:135,Bearn-CLBI,0.60191,1.89631,4.91968,2.506,-0.959,2.813,5,2,26,RADAR,58,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:145,Bearn-CLBI,0.60197,1.89635,4.92269,2.509,-0.960,2.815,5,2,26,RADAR,58,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:155,Bearn-CLBI,0.60199,1.89636,4.92476,2.510,-0.961,2.816,5,2,26,RADAR,58,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:165,Bearn-CLBI,0.60204,1.89640,4.92810,2.513,-0.962,2.818,5,2,26,RADAR,58,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:175,Bearn-CLBI,0.60206,1.89641,4.92930,2.513,-0.962,2.819,5,2,26,RADAR,58,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:185,Bearn-CLBI,0.60211,1.89645,4.93196,2.515,-0.963,2.820,5,2,26,RADAR,58,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:195,Bearn-CLBI,0.60213,1.89647,4.93400,2.517,-0.963,2.822,5,2,26,RADAR,58,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:205,Bearn-CLBI,0.60217,1.89650,4.93785,2.520,-0.965,2.824,5,2,26,RADAR,58,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:215,Bearn-CLBI,0.60219,1.89652,4.93923,2.521,-0.965,2.825,5,2,26,RADAR,58,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:225,Bearn-CLBI,0.60223,1.89656,4.94346,2.524,-0.966,2.827,5,2,26,RADAR,58,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:235,Bearn-CLBI,0.60226,1.89658,4.94454,2.525,-0.967,2.828,5,2,26,RADAR,58,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:245,Bearn-CLBI,0.60229,1.89661,4.94586,2.525,-0.967,2.829,5,2,26,RADAR,58,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:255,Bearn-CLBI,0.60234,1.89666,4.94906,2.528,-0.968,2.831,5,2,26,RADAR,58,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:265,Bearn-CLBI,0.60237,1.89668,4.95023,2.529,-0.968,2.832,5,2,26,RADAR,58,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:275,Bearn-CLBI,0.60241,1.89671,4.95449,2.532,-0.970,2.834,5,2,26,RADAR,59,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:285,Bearn-CLBI,0.60243,1.89673,4.95612,2.533,-0.970,2.835,5,2,26,RADAR,59,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:295,Bearn-CLBI,0.60249,1.89677,4.95868,2.535,-0.971,2.837,5,2,26,RADAR,59,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:305,Bearn-CLBI,0.60253,1.89679,4.96052,2.536,-0.971,2.838,5,2,26,RADAR,59,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:315,Bearn-CLBI,0.60260,1.89683,4.96365,2.538,-0.972,2.840,5,2,26,RADAR,59,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:325,Bearn-CLBI,0.60264,1.89685,4.96581,2.540,-0.973,2.842,5,2,26,RADAR,59,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:335,Bearn-CLBI,0.60275,1.89689,4.96946,2.542,-0.974,2.844,5,2,26,RADAR,59,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:345,Bearn-CLBI,0.60279,1.89691,4.97065,2.543,-0.974,2.845,5,2,26,RADAR,59,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:355,Bearn-CLBI,0.60290,1.89695,4.97472,2.546,-0.975,2.848,5,2,26,RADAR,59,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:365,Bearn-CLBI,0.60294,1.89697,4.97616,2.547,-0.976,2.849,5,2,26,RADAR,59,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:375,Bearn-CLBI,0.60298,1.89702,4.97915,2.549,-0.977,2.851,5,2,26,RADAR,59,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:385,Bearn-CLBI,0.60300,1.89703,4.98076,2.550,-0.977,2.852,5,2,26,RADAR,59,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:395,Bearn-CLBI,0.60301,1.89705,4.98274,2.552,-0.978,2.853,5,2,26,RADAR,59,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:405,Bearn-CLBI,0.60301,1.89707,4.98546,2.554,-0.979,2.854,5,2,26,RADAR,59,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:415,Bearn-CLBI,0.60302,1.89708,4.98675,2.555,-0.979,2.855,5,2,26,RADAR,59,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:425,Bearn-CLBI,0.60303,1.89711,4.99093,2.558,-0.980,2.858,5,2,26,RADAR,59,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:435,Bearn-CLBI,0.60305,1.89712,4.99223,2.559,-0.981,2.858,5,2,26,RADAR,59,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:445,Bearn-CLBI,0.60307,1.89716,4.99509,2.561,-0.981,2.860,5,2,26,RADAR,59,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:455,Bearn-CLBI,0.60308,1.89718,4.99712,2.563,-0.982,2.861,5,2,26,RADAR,59,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:465,Bearn-CLBI,0.60312,1.89723,5.00027,2.565,-0.983,2.863,5,2,26,RADAR,59,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:475,Bearn-CLBI,0.60314,1.89724,5.00217,2.566,-0.984,2.864,5,2,26,RADAR,59,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:485,Bearn-CLBI,0.60320,1.89729,5.00519,2.568,-0.984,2.866,5,2,26,RADAR,59,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:495,Bearn-CLBI,0.60324,1.89731,5.00666,2.569,-0.985,2.867,5,2,26,RADAR,59,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:505,Bearn-CLBI,0.60329,1.89736,5.01001,2.572,-0.986,2.869,5,2,26,RADAR,59,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:515,Bearn-CLBI,0.60330,1.89739,5.01198,2.573,-0.987,2.871,5,2,26,RADAR,59,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:525,Bearn-CLBI,0.60331,1.89742,5.01252,2.574,-0.987,2.871,5,2,26,RADAR,59,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:535,Bearn-CLBI,0.60332,1.89746,5.01634,2.577,-0.988,2.873,5,2,26,RADAR,59,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:545,Bearn-CLBI,0.60333,1.89748,5.01762,2.578,-0.988,2.874,5,2,26,RADAR,59,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:555,Bearn-CLBI,0.60337,1.89752,5.02106,2.580,-0.989,2.876,5,2,26,RADAR,59,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:565,Bearn-CLBI,0.60339,1.89753,5.02401,2.582,-0.990,2.878,5,2,26,RADAR,59,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:575,Bearn-CLBI,0.60346,1.89757,5.02592,2.584,-0.991,2.879,5,2,26,RADAR,59,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:585,Bearn-CLBI,0.60349,1.89759,5.02774,2.585,-0.991,2.880,5,2,26,RADAR,59,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:595,Bearn-CLBI,0.60353,1.89763,5.03122,2.587,-0.992,2.882,5,2,26,RADAR,59,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:605,Bearn-CLBI,0.60355,1.89765,5.03236,2.588,-0.993,2.883,5,2,26,RADAR,59,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:615,Bearn-CLBI,0.60359,1.89769,5.03588,2.591,-0.994,2.885,5,2,26,RADAR,59,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:625,Bearn-CLBI,0.60361,1.89771,5.03784,2.592,-0.994,2.887,5,2,26,RADAR,59,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:635,Bearn-CLBI,0.60365,1.89774,5.04081,2.594,-0.995,2.888,5,2,26,RADAR,59,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:645,Bearn-CLBI,0.60367,1.89776,5.04251,2.596,-0.996,2.889,5,2,26,RADAR,59,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:655,Bearn-CLBI,0.60367,1.89778,5.04440,2.597,-0.996,2.891,5,2,26,RADAR,59,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:665,Bearn-CLBI,0.60370,1.89782,5.04736,2.599,-0.997,2.892,5,2,26,RADAR,59,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:675,Bearn-CLBI,0.60372,1.89783,5.04918,2.601,-0.998,2.893,5,2,26,RADAR,59,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:685,Bearn-CLBI,0.60377,1.89787,5.05209,2.603,-0.999,2.895,5,2,26,RADAR,59,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:695,Bearn-CLBI,0.60380,1.89789,5.05360,2.604,-0.999,2.896,5,2,26,RADAR,59,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:705,Bearn-CLBI,0.60386,1.89792,5.05703,2.606,-1.000,2.899,5,2,26,RADAR,59,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:715,Bearn-CLBI,0.60388,1.89794,5.05903,2.608,-1.001,2.900,5,2,26,RADAR,59,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:725,Bearn-CLBI,0.60392,1.89797,5.06169,2.610,-1.001,2.901,5,2,26,RADAR,59,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:735,Bearn-CLBI,0.60394,1.89798,5.06369,2.611,-1.002,2.903,5,2,26,RADAR,59,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:745,Bearn-CLBI,0.60399,1.89801,5.06689,2.613,-1.003,2.905,5,2,26,RADAR,59,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:755,Bearn-CLBI,0.60402,1.89803,5.06835,2.614,-1.003,2.906,5,2,26,RADAR,59,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:765,Bearn-CLBI,0.60407,1.89806,5.07154,2.617,-1.004,2.908,5,2,26,RADAR,59,Valido,SAGADA,0.000,0.000,0.000,-,5
25/07/2023,13:30:10:775,Bearn-CLBI,0.60409,1.89807,5.07336,2.618,-1.005,2.909,5,2,26,RADAR,59,Valido,SAGADA,0.000,0.000,0.000,-,5
